ID	tt_tram	tt_metro	tt_bus	tc_tram	tc_metro	tc_bus	hw_tram	hw_metro	hw_bus	choice
2218	25	10	25	2	2	1.5	7	7	10	2
2219	25	20	40	1.5	3	0.5	9	5	15	2
2220	25	20	40	1.5	3	1	12	12	12	1
2221	25	20	40	2	3	1.5	9	7	10	2
2222	25	10	40	2.5	2	1	9	7	12	2
2223	25	15	25	1.5	4.5	0.5	12	12	12	3
2224	15	10	25	1.5	3	1	7	7	12	1
2225	25	15	40	1.5	3	0.5	9	7	15	2
2226	25	15	40	1.5	3	1	9	12	12	1
2227	30	10	45	2	2	1	7	7	10	2
2228	25	10	45	2.5	2	1	12	7	12	2
2229	25	15	40	2.5	3	0.5	7	12	10	1
2230	30	15	40	2.5	2	1	9	12	15	1
2231	15	15	40	2	3	1	9	12	12	1
2232	25	15	45	2	3	1	7	5	15	2
2233	25	15	40	2	3	1	12	7	12	2
2234	25	15	40	2.5	4.5	1	7	7	10	1
2235	25	20	25	2	3	0.5	9	5	12	2
2236	15	20	25	2	4.5	1.5	9	7	15	1
2237	25	15	25	1.5	3	1	7	12	12	1
2238	15	20	40	2.5	3	1	12	12	12	1
2239	15	15	45	2.5	3	0.5	9	7	12	2
2240	15	15	45	2	4.5	1	12	7	15	1
2241	25	15	40	1.5	4.5	0.5	9	7	12	2
2242	25	10	45	2	4.5	1	9	7	12	2
2243	30	15	40	1.5	2	1	9	12	10	1
2244	30	20	25	2	2	1	7	7	12	1
2245	25	20	40	2.5	3	1	7	7	12	2
2246	25	15	25	2.5	3	0.5	9	7	10	2
2247	25	20	40	2.5	2	1	9	5	12	2
2248	25	15	40	1.5	3	0.5	9	5	12	2
2249	25	10	40	2	3	1	9	7	10	2
2250	25	15	45	2	4.5	0.5	7	5	12	2
2251	15	15	40	1.5	4.5	1	7	7	12	1
2252	25	20	45	2	2	1.5	12	7	12	2
2253	25	15	40	2	3	1	9	5	12	2
2254	15	15	25	1.5	3	1	9	5	10	2
2255	15	15	45	1.5	4.5	0.5	7	7	10	2
2256	25	20	45	2	3	1.5	7	12	10	1
2257	30	15	25	2	2	1	7	12	15	1
2258	30	10	45	2	3	1.5	9	7	12	2
2259	25	20	45	2	4.5	1	7	5	10	2
2260	15	15	25	2	2	1	9	12	15	1
2261	30	15	40	2	2	1	9	7	15	2
2262	15	15	40	2	4.5	1	9	7	15	1
2263	30	10	25	2	3	1.5	9	12	12	2
2264	30	15	40	2	3	1	9	7	12	2
2265	15	20	40	2	2	1	9	7	12	2
2266	30	15	25	2.5	3	1.5	9	12	12	1
2267	25	15	40	2	3	0.5	9	12	10	3
2268	25	10	40	2	3	1	12	7	10	2
2269	30	10	45	2	3	1	9	5	12	2
2270	15	15	25	2	4.5	1.5	9	5	15	2
2271	25	15	25	2.5	3	1	7	12	12	1
2272	25	15	40	2.5	3	0.5	9	7	15	1
2273	30	15	40	2.5	4.5	1	9	7	12	2
2274	30	20	25	1.5	3	1	7	7	10	1
2275	25	20	45	2	3	1	12	12	12	2
2276	30	15	40	2	2	1.5	12	5	15	2
2277	25	10	25	2	3	1	7	12	12	1
2278	25	15	40	2	2	1	9	7	12	2
2279	15	10	25	2.5	4.5	1	9	7	15	2
2280	25	15	25	2.5	2	0.5	12	12	12	2
2281	30	15	45	2.5	3	1.5	9	12	12	1
2282	25	15	45	2	3	1.5	12	7	10	2
2283	30	20	40	2	2	1	7	12	15	1
2284	15	10	45	2	2	1.5	9	7	10	2
2285	15	15	25	1.5	3	0.5	9	5	12	2
2286	25	20	25	2	2	1.5	7	7	12	2
2287	30	15	25	1.5	4.5	0.5	7	7	15	2
2288	25	20	40	2	4.5	1	9	7	10	1
2289	30	10	40	2.5	3	1.5	9	7	12	2
2290	30	15	40	2.5	2	1	9	7	12	2
2291	15	15	40	2	2	1.5	9	12	12	1
2292	15	20	45	2.5	4.5	1	9	12	15	1
2293	30	20	40	2	3	0.5	12	7	12	2
2294	25	20	45	1.5	4.5	1	9	7	12	1
2295	25	10	45	2.5	2	1	9	7	12	2
2296	25	10	40	1.5	3	1	7	7	12	1
2297	30	15	25	1.5	3	1	7	7	10	2
2298	30	20	25	1.5	4.5	1	12	12	15	1
2299	25	15	25	2	3	0.5	9	12	12	1
2300	30	20	40	2.5	2	1	9	7	15	2
2301	15	10	25	2	3	1	9	5	12	2
2302	25	15	40	2	4.5	1.5	9	5	10	2
2303	25	20	45	2	3	1	9	12	12	3
2304	15	15	40	2.5	3	1	12	12	12	1
2305	15	15	40	2	3	1	9	7	12	2
2306	30	10	40	2	2	1	9	12	15	1
2307	15	20	45	2	3	1	9	5	12	2
2308	25	20	45	1.5	4.5	1	9	7	12	1
2309	30	15	25	1.5	2	1.5	9	7	10	2
2310	25	10	45	1.5	2	1	9	5	12	2
2311	15	10	40	2	4.5	1	7	7	12	2
2312	25	15	25	2	3	1	9	7	10	2
2313	15	10	40	2.5	4.5	0.5	9	12	15	1
2314	30	15	45	2	3	1.5	7	5	15	2
2315	30	15	40	2	2	0.5	12	5	12	2
2316	25	15	25	1.5	3	1.5	9	7	10	2
2317	25	10	40	2	4.5	1	9	5	15	2
2318	30	15	25	2	4.5	1	9	7	10	2
2319	25	15	45	2	3	1	12	12	12	3
2320	15	15	40	2.5	4.5	0.5	12	7	15	2
2321	30	15	25	1.5	3	1	12	12	12	3
2322	25	10	40	1.5	3	1	12	7	12	2
2323	25	20	25	2.5	4.5	1	9	7	10	2
2324	25	15	25	1.5	2	0.5	12	5	12	2
2325	25	20	40	1.5	3	1	12	5	12	2
2326	25	15	40	2	4.5	1	12	7	12	2
2327	25	15	40	1.5	4.5	1	12	7	12	2
2328	25	15	25	2	3	1.5	7	12	12	1
2329	25	20	40	2	2	0.5	12	5	10	2
2330	15	10	25	2	4.5	1	9	7	12	2
2331	30	15	40	1.5	3	1.5	9	12	10	1
2332	25	15	40	2	3	1	12	5	12	2
2333	25	15	40	2.5	3	1	12	12	12	2
2334	30	15	40	2.5	3	0.5	9	7	10	2
2335	30	15	40	2	2	1	7	7	12	2
2336	25	10	40	2.5	4.5	1.5	9	12	10	1
2337	15	15	45	1.5	2	1	9	7	12	2
2338	25	10	45	2.5	4.5	0.5	9	7	12	2
2339	25	10	25	1.5	4.5	1.5	9	7	10	2
2340	30	20	40	2	3	0.5	7	7	12	1
2341	25	15	40	2.5	4.5	1.5	7	7	10	1
2342	15	15	40	1.5	3	1	9	7	12	2
2343	25	15	40	2.5	3	1.5	12	7	12	2
2344	25	20	25	2	3	1	9	5	12	2
2345	25	15	25	1.5	3	1	9	7	12	2
2346	30	10	40	2	2	0.5	12	12	15	2
2347	15	15	40	2.5	3	0.5	9	7	12	2
2348	25	15	25	1.5	4.5	1	12	12	15	1
2349	30	15	40	1.5	4.5	1.5	9	7	12	2
2350	25	15	40	2.5	3	0.5	9	7	12	2
2351	25	15	40	2	2	1	9	7	10	2
2352	15	15	25	2	4.5	0.5	12	12	12	1
2353	25	20	25	2	4.5	1.5	7	12	12	1
2354	30	10	45	2.5	2	1	7	7	12	2
2355	15	15	45	2	4.5	1	7	7	12	1
2356	30	10	40	2	3	1	12	7	15	2
2357	30	10	45	1.5	3	1	7	7	12	2
2358	30	20	25	2	3	1.5	12	12	10	3
2359	15	15	40	2	3	1	7	7	12	2
2360	25	15	45	2	3	1	12	7	10	2
2361	25	15	25	2.5	3	1	9	5	15	2
2362	15	20	45	2	2	1	7	12	15	1
2363	25	20	25	2	4.5	1	9	5	15	2
2364	25	20	45	2	3	1	9	7	12	2
2365	25	10	40	2.5	2	1	12	7	15	2
2366	25	15	45	2	3	0.5	7	5	10	2
2367	15	15	40	1.5	2	1	7	5	12	2
2368	15	15	40	2	2	1.5	12	5	12	2
2369	30	15	40	2	4.5	1	9	5	10	2
2370	25	15	40	2	2	1.5	12	5	15	2
2371	30	15	25	2	2	0.5	9	5	15	2
2372	30	15	40	2.5	4.5	0.5	9	7	10	2
2373	25	10	45	2	2	1	7	5	10	2
2374	15	15	45	2	3	0.5	12	12	12	1
2375	25	10	45	2	3	1	12	7	12	2
2376	25	15	40	2	3	1.5	12	7	10	2
2377	30	10	25	1.5	2	1	7	7	10	2
2378	25	15	45	2.5	3	1.5	12	5	12	2
2379	30	15	40	2	4.5	1	12	5	12	2
2380	30	10	40	1.5	3	1.5	9	5	12	2
2381	15	15	40	2	2	1	9	7	10	2
2382	25	15	40	2.5	3	1	7	5	15	2
2383	25	10	40	2	4.5	1	7	5	10	2
2384	25	15	25	2	4.5	1	9	7	12	1
2385	15	10	25	2	3	0.5	7	5	12	2
2386	25	15	25	2.5	3	1.5	9	5	15	2
2387	30	10	45	1.5	2	1	12	12	15	2
2388	25	10	40	2	3	1	12	5	15	2
2389	15	15	25	2	3	1	9	12	10	1
2390	25	20	40	2.5	3	1.5	7	7	15	1
2391	25	15	45	2.5	2	0.5	7	5	12	2
2392	30	15	25	2	3	0.5	9	5	12	2
2393	30	10	45	1.5	4.5	1	7	7	12	1
2394	25	20	40	2	3	1	9	5	12	2
2395	25	20	45	1.5	3	1	12	7	12	2
2396	25	15	40	2	3	1	9	12	15	1
2397	30	15	25	2.5	3	1	9	12	15	1
2398	25	15	45	2	3	1	9	12	12	1
2399	30	20	45	2	4.5	1	7	7	12	2
2400	25	20	40	2	3	0.5	9	5	15	2
2401	15	10	40	1.5	3	1	9	5	15	2
2402	25	15	45	1.5	3	1	12	7	10	2
2403	25	15	25	2.5	3	1.5	7	12	10	1
2404	30	15	45	2.5	2	1	9	7	15	2
2405	30	20	45	1.5	4.5	1.5	12	7	12	2
2406	15	20	45	1.5	2	0.5	9	5	12	2
2407	25	20	45	2.5	3	1.5	7	7	15	2
2408	25	10	40	1.5	4.5	1.5	9	5	10	2
2409	25	20	40	2.5	3	0.5	12	7	12	2
2410	30	20	40	2	3	1	12	12	12	2
2411	25	15	45	2.5	2	1.5	9	7	12	2
2412	30	15	25	1.5	4.5	1	9	12	12	1
2413	25	20	40	2.5	4.5	1	12	12	12	3
2414	30	15	45	1.5	4.5	0.5	7	7	15	1
2415	25	20	45	2.5	3	1	9	5	12	2
2416	15	15	25	1.5	3	1	7	7	12	1
2417	30	15	40	2	3	1	9	7	12	2
2418	25	15	25	2	3	1	12	5	15	2
2419	30	15	45	2	3	0.5	9	12	10	2
2420	25	15	25	2	2	1	9	12	12	1
2421	25	15	40	2	3	1	9	5	15	2
2422	25	15	40	1.5	3	1	9	7	12	2
2423	25	20	45	2	3	1	7	7	12	2
2424	25	10	45	2	2	1	9	7	12	2
2425	25	10	40	2	3	0.5	12	7	12	2
2426	25	15	45	2	4.5	1	12	5	10	2
2427	30	15	40	2	3	0.5	9	12	12	1
2428	15	20	45	2	3	1	9	7	12	2
2429	25	20	45	2.5	3	1.5	7	12	10	1
2430	15	20	45	1.5	3	0.5	7	12	15	1
2431	30	10	45	1.5	2	1	7	5	12	2
2432	30	15	40	2.5	3	1	9	12	12	1
2433	30	10	25	2	4.5	1	9	7	12	2
2434	15	10	25	2	4.5	1.5	9	12	12	1
2435	30	15	40	2	3	1	9	7	12	2
2436	25	20	25	1.5	2	1	12	5	12	2
2437	25	20	40	1.5	3	1	7	7	15	1
2438	30	15	45	2.5	3	1.5	7	5	15	2
2439	30	20	40	1.5	3	1	9	12	12	1
2440	30	15	25	2	3	0.5	9	7	15	2
2441	15	10	40	2	4.5	1.5	9	7	10	2
2442	15	10	25	2	4.5	0.5	7	5	12	1
2443	25	20	40	2	3	1.5	12	7	12	2
2444	25	20	40	2.5	3	1.5	9	7	10	2
2445	25	15	25	2	4.5	1.5	9	12	10	1
2446	15	10	25	1.5	3	1.5	7	7	15	1
2447	15	20	40	1.5	3	1	9	7	10	2
2448	25	15	25	2	2	1.5	9	7	15	2
2449	25	20	40	2.5	2	1	9	12	12	1
2450	30	15	45	2	3	1	7	12	10	1
2451	15	20	25	2	2	0.5	12	7	10	2
2452	15	15	45	2.5	3	0.5	12	7	12	2
2453	25	20	40	2	2	0.5	7	7	10	2
2454	15	10	40	2	3	1	9	5	15	2
2455	30	20	40	2	2	0.5	9	7	12	2
2456	25	15	45	1.5	3	0.5	7	7	12	1
2457	25	10	40	2.5	4.5	1	7	7	10	2
2458	25	15	40	2.5	4.5	0.5	9	5	15	2
2459	25	10	45	2.5	3	0.5	7	12	12	1
2460	25	20	45	2	4.5	1	9	7	10	1
2461	25	10	40	2	3	1.5	9	12	12	1
2462	15	10	40	2.5	2	1	12	7	15	2
2463	25	10	40	2	3	1.5	12	7	12	2
2464	25	15	25	2	3	0.5	7	7	15	1
2465	25	15	45	2	3	1.5	7	5	15	2
2466	15	15	40	1.5	3	1	9	5	10	2
2467	25	15	40	1.5	3	1.5	9	7	10	2
2468	15	10	40	2	3	0.5	12	5	12	2
2469	25	10	45	1.5	4.5	1	12	7	12	2
2470	15	20	40	1.5	3	0.5	9	12	15	1
2471	15	10	40	2	4.5	1	12	5	10	2
2472	30	15	40	2	3	0.5	12	12	12	1
2473	30	20	45	2.5	3	1	7	12	15	1
2474	25	15	45	2	2	1	9	5	10	2
2475	25	15	25	1.5	3	1	9	12	12	1
2476	30	15	40	2.5	2	1.5	12	7	12	2
2477	25	15	45	2.5	2	1.5	7	7	15	2
2478	25	15	40	1.5	3	1.5	12	5	12	2
2479	25	10	25	2	3	0.5	9	12	10	3
2480	25	15	45	1.5	3	1	9	5	10	2
2481	15	10	25	2	3	1.5	9	7	12	2
2482	25	15	40	2	2	1	9	12	12	1
2483	15	15	25	2.5	2	0.5	12	7	12	2
2484	25	15	45	2	3	1.5	7	7	10	1
2485	25	15	40	2.5	2	0.5	12	5	10	2
2486	15	15	40	1.5	4.5	0.5	7	7	12	1
2487	15	10	40	2	3	1	12	5	15	2
2488	30	15	25	2	3	0.5	12	5	12	2
2489	25	15	25	2	3	1	9	5	12	2
2490	30	15	25	2.5	2	0.5	9	5	10	2
2491	30	10	40	2	3	1	9	7	10	2
2492	25	15	45	2	2	1	9	5	12	2
2493	15	15	40	2.5	4.5	1	9	7	15	2
2494	25	20	40	1.5	4.5	1	9	7	15	2
2495	15	15	25	1.5	4.5	1	12	7	12	3
2496	30	15	40	2.5	3	0.5	9	7	12	1
2497	25	10	40	2	3	1.5	12	5	12	2
2498	25	20	45	2	2	0.5	12	7	10	2
2499	30	10	40	2	3	0.5	9	7	10	2
2500	25	10	25	2	4.5	0.5	7	5	15	1
2501	15	15	40	2.5	4.5	1	12	12	12	1
2502	30	15	40	1.5	3	1	9	5	12	2
2503	30	15	45	2.5	2	0.5	9	5	12	2
2504	25	20	45	2.5	4.5	0.5	9	7	12	1
2505	15	10	40	2	4.5	0.5	9	7	10	2
2506	15	15	45	2.5	3	1.5	9	12	12	1
2507	25	15	25	2.5	4.5	0.5	9	7	15	2
2508	25	10	45	2	2	0.5	9	7	15	2
2509	15	15	40	1.5	2	0.5	9	7	12	2
2510	25	10	40	2	3	1.5	9	12	12	1
2511	25	15	40	2.5	3	1	7	5	12	2
2512	25	10	45	2.5	4.5	1	9	7	12	1
2513	15	15	40	2.5	3	1	9	7	12	2
2514	30	10	45	2	3	0.5	12	7	15	2
2515	25	15	40	1.5	2	1	12	12	10	3
2516	30	15	25	2	3	0.5	12	12	12	2
2517	30	15	45	2	4.5	1	9	7	15	2
2518	30	15	40	2	2	0.5	9	12	15	1
2519	30	10	45	1.5	4.5	1.5	9	7	12	2
2520	15	15	45	2	3	1.5	12	7	12	2
2521	30	15	40	2	3	1	12	7	12	2
2522	25	15	45	1.5	3	1	12	12	12	1
2523	15	20	40	2.5	4.5	0.5	7	7	12	1
2524	15	10	25	2.5	4.5	1.5	9	7	10	2
2525	30	20	45	2.5	3	1	9	7	15	2
2526	30	20	40	2.5	2	1	9	7	10	2
2527	25	20	40	1.5	3	1	9	7	12	2
2528	25	15	40	2	3	1	9	7	12	1
2529	25	15	25	2	3	1	9	7	15	2
2530	15	20	40	2	4.5	0.5	12	7	12	2
2531	25	10	45	1.5	2	1	9	5	15	2
2532	25	15	25	2	4.5	1	9	7	10	1
2533	30	10	40	1.5	3	0.5	12	12	12	2
2534	30	15	40	2	3	1.5	12	7	12	2
2535	25	20	40	2	4.5	1.5	12	12	10	3
2536	25	10	45	2	3	1.5	9	12	10	1
2537	25	15	40	2	4.5	1.5	9	12	12	1
2538	25	10	45	2.5	3	1.5	12	12	10	2
2539	30	15	40	1.5	3	1.5	9	5	15	2
2540	30	10	25	2	3	1.5	12	7	12	2
2541	15	10	40	2.5	2	1.5	9	5	12	2
2542	15	20	25	2	3	1	9	7	10	2
2543	25	10	45	2	4.5	1	9	5	12	2
2544	25	20	25	1.5	2	1.5	9	7	10	1
2545	30	20	45	2	3	1.5	12	7	10	2
2546	30	10	25	2.5	3	1	7	5	12	2
2547	25	15	25	2.5	4.5	1.5	9	12	15	1
2548	30	10	40	2	4.5	1.5	9	7	15	2
2549	25	10	25	2	3	1	12	7	10	2
2550	25	15	25	2	3	0.5	7	7	12	1
2551	30	10	40	1.5	4.5	1	12	7	10	2
2552	30	15	40	2	2	1	12	7	10	2
2553	25	15	40	2.5	3	1.5	12	7	15	2
2554	30	20	25	1.5	2	1.5	9	7	15	2
2555	25	15	40	1.5	2	1	7	7	10	2
2556	25	10	40	2	2	1.5	7	7	10	2
2557	30	10	25	2	2	0.5	9	12	12	1
2558	25	10	40	2.5	4.5	1	7	7	12	1
2559	25	15	45	2	3	0.5	9	5	12	2
2560	30	15	25	1.5	3	0.5	9	7	10	1
2561	25	20	40	1.5	3	0.5	9	12	15	1
2562	25	10	40	1.5	4.5	1.5	12	12	15	1
2563	25	20	40	1.5	3	1	9	12	15	1
2564	25	15	45	2	3	1	7	7	15	1
2565	15	10	25	2	2	1.5	9	7	12	2
2566	25	15	25	2.5	4.5	1.5	7	12	12	1
2567	25	10	40	2	4.5	1	9	12	12	1
2568	25	20	45	1.5	4.5	1	7	7	12	1
2569	25	15	40	2	2	1	9	12	10	1
2570	25	10	25	1.5	3	1.5	12	7	12	2
2571	15	20	40	1.5	4.5	1	12	7	10	2
2572	25	15	25	2.5	3	0.5	7	12	10	1
2573	25	10	40	2	3	1.5	9	12	15	1
2574	30	15	25	1.5	3	1	12	7	15	2
2575	15	20	40	2	4.5	1.5	12	7	12	2
2576	30	20	40	1.5	4.5	1	9	7	15	1
2577	30	15	25	1.5	4.5	1.5	9	7	12	2
2578	30	15	25	2.5	4.5	0.5	12	12	10	3
2579	15	15	40	1.5	3	1	9	12	10	1
2580	25	10	40	2	3	1	9	5	10	2
2581	15	10	25	2	4.5	1	7	5	12	2
2582	25	15	25	2	3	1	12	12	15	1
2583	15	20	25	2.5	2	1	9	12	12	1
2584	15	10	45	2	2	1	9	12	10	1
2585	25	15	40	2	3	0.5	9	7	15	2
2586	25	20	40	2	4.5	1	9	12	10	1
2587	25	20	25	1.5	4.5	1.5	12	12	10	3
2588	25	20	25	2.5	3	0.5	12	7	15	2
2589	15	10	25	2	3	1	9	7	15	2
2590	15	20	25	2.5	2	1	9	5	12	2
2591	15	15	25	2	2	1	9	7	15	2
2592	30	10	40	2	3	0.5	9	12	15	1
2593	25	15	45	2	3	0.5	7	12	15	1
2594	25	15	40	2.5	3	1.5	12	7	12	2
2595	30	15	40	1.5	4.5	1	9	7	12	2
2596	25	15	45	2.5	4.5	1.5	12	7	10	2
2597	15	20	40	2	2	1.5	9	5	12	2
2598	25	15	45	1.5	4.5	1	12	5	12	2
2599	25	15	40	2	3	1.5	9	7	10	2
2600	25	15	40	2.5	2	0.5	9	7	10	2
2601	25	10	25	2	3	1	7	7	10	2
2602	25	20	45	2	3	0.5	9	12	12	1
2603	25	20	45	2.5	2	1	12	7	15	2
2604	15	15	25	2	2	0.5	9	7	12	2
2605	15	15	40	2.5	2	1	12	12	15	2
2606	25	15	40	1.5	3	1	9	5	15	2
2607	25	15	45	2	2	1.5	7	12	12	1
2608	15	20	25	1.5	3	1	9	7	12	1
2609	25	15	25	1.5	4.5	1.5	7	12	12	1
2610	15	10	40	2	2	1	7	5	15	2
2611	25	15	40	1.5	3	1	7	7	15	2
2612	25	15	40	2	3	0.5	12	7	10	2
2613	25	10	40	2.5	3	1	9	7	12	2
2614	25	20	45	2	3	1.5	12	5	15	2
2615	15	10	40	1.5	4.5	1	9	5	12	2
2616	25	15	40	2	2	1.5	9	5	12	2
2617	25	20	45	2	3	1	9	5	15	2
2618	25	15	40	1.5	3	1	9	12	10	1
2619	15	20	40	2	3	0.5	9	12	15	1
2620	25	15	25	2.5	2	1	7	7	15	2
2621	25	10	40	2.5	3	1	9	7	10	2
2622	15	10	45	1.5	4.5	1	12	12	12	1
2623	15	15	40	1.5	3	1	9	7	12	2
2624	15	20	45	2.5	3	1.5	9	7	12	1
2625	25	15	45	2	3	1	9	7	15	2
2626	25	15	25	2	2	1	7	7	12	2
2627	15	15	25	2.5	3	1	7	5	12	2
2628	15	20	25	2.5	3	0.5	7	5	12	1
2629	15	10	40	2	2	1	7	7	10	2
2630	30	10	25	1.5	2	1	9	5	10	2
2631	15	10	25	2	2	1	12	7	12	2
2632	30	20	40	2.5	2	0.5	9	7	15	2
2633	30	15	40	1.5	3	1	9	7	10	2
2634	15	20	40	2.5	2	1.5	9	12	10	1
2635	25	20	25	2	2	1.5	12	12	15	2
2636	30	15	25	2	2	1	7	5	12	2
2637	25	15	45	1.5	4.5	0.5	12	5	10	2
2638	25	20	40	1.5	4.5	1.5	12	7	12	2
2639	25	10	45	2	2	1	7	5	12	2
2640	15	15	40	1.5	3	1	12	7	12	2
2641	25	20	40	2.5	3	1	12	7	12	2
2642	25	10	45	2	2	1	12	5	12	2
2643	25	15	40	2	3	1	9	7	15	2
2644	30	10	40	2	3	1	9	7	10	2
2645	25	15	40	1.5	3	1	7	7	10	2
2646	30	15	40	2	4.5	1	9	7	12	2
2647	15	10	45	2.5	3	1.5	7	5	15	2
2648	25	10	40	2	3	0.5	9	12	15	1
2649	25	15	40	2	2	1	9	7	12	2
2650	25	10	40	2.5	4.5	0.5	9	7	12	2
2651	30	15	40	1.5	2	1	7	5	12	2
2652	15	15	45	2.5	4.5	0.5	9	7	10	1
2653	30	15	25	2.5	3	0.5	7	12	15	1
2654	25	15	25	2.5	3	1.5	9	5	12	2
2655	15	15	40	2	3	1.5	9	7	15	2
2656	30	10	40	2	3	0.5	9	7	15	2
2657	15	10	40	2	4.5	1	9	7	15	2
2658	30	15	40	2.5	2	0.5	12	5	12	2
2659	25	10	40	1.5	2	0.5	9	7	12	2
2660	25	15	25	2	3	1.5	9	7	12	2
2661	25	10	45	2.5	4.5	1.5	12	12	15	2
2662	15	20	25	2	3	1	12	12	15	1
2663	15	15	25	1.5	3	1	7	7	15	2
2664	25	20	40	2.5	2	1	7	5	12	2
2665	30	15	25	2	3	0.5	7	5	10	2
2666	15	15	45	2	3	1	9	12	12	1
2667	25	15	40	2.5	3	1	12	7	10	2
2668	30	15	40	2	3	1.5	9	7	12	2
2669	25	10	45	1.5	4.5	0.5	9	5	12	2
2670	30	15	45	2.5	2	0.5	12	12	10	3
2671	25	20	45	2	3	1	12	12	15	2
2672	15	15	25	2	3	1	9	5	10	2
2673	30	10	40	2	2	1	7	7	12	2
2674	30	15	40	2	2	1	9	7	15	2
2675	30	20	40	2.5	4.5	1.5	12	5	12	2
2676	25	10	40	2	3	1.5	9	7	12	2
2677	15	15	40	2.5	4.5	0.5	7	7	12	1
2678	15	20	40	1.5	4.5	0.5	9	7	10	1
2679	15	15	25	2	4.5	1	9	5	15	2
2680	25	10	45	2	3	1.5	12	5	15	2
2681	30	15	40	2	3	1	12	7	12	2
2682	15	10	25	2.5	3	1	9	7	10	2
2683	15	10	25	2	2	1	12	5	12	2
2684	25	15	45	2.5	3	0.5	12	7	15	2
2685	15	20	40	1.5	2	1	9	7	10	2
2686	15	20	45	1.5	4.5	0.5	12	12	12	1
2687	25	10	45	2	4.5	0.5	12	7	15	2
2688	15	10	40	2.5	2	1	12	12	15	1
2689	25	10	45	2.5	2	0.5	12	5	12	2
2690	15	15	25	2	4.5	1.5	9	7	15	1
2691	15	15	45	1.5	2	1.5	12	7	12	2
2692	25	15	25	2	2	1	9	12	12	1
2693	15	15	25	2	4.5	0.5	9	7	12	2
2694	25	15	45	2	3	0.5	9	7	12	2
2695	25	20	25	2.5	2	1	12	5	12	2
2696	25	10	40	2.5	3	1	12	12	12	1
2697	25	10	40	2	3	1	9	7	12	2
2698	30	20	40	2.5	3	0.5	12	7	12	2
2699	25	15	25	2.5	3	1	7	12	10	1
2700	30	15	40	2.5	3	0.5	9	7	15	2
2701	15	20	40	2	2	0.5	12	5	15	2
2702	25	15	40	2	2	1	12	7	12	2
2703	30	15	25	1.5	3	1	9	12	10	3
2704	15	15	40	2.5	2	1	9	7	12	1
2705	25	10	25	2.5	3	1	7	7	12	2
2706	25	20	45	1.5	2	0.5	12	7	15	2
2707	25	15	40	2	3	0.5	7	7	15	2
2708	15	15	40	2	2	0.5	7	12	10	1
2709	15	10	40	2	2	1	7	5	10	2
2710	25	20	40	2	3	1	12	7	12	2
2711	30	15	25	1.5	2	1	7	5	10	2
2712	30	10	25	1.5	3	1.5	12	12	10	2
2713	25	15	45	2	4.5	1.5	12	7	15	2
2714	15	20	45	1.5	2	1	9	5	12	2
2715	25	15	45	2.5	3	1	7	12	12	1
2716	30	20	45	2	3	1.5	7	5	12	2
2717	30	10	45	1.5	4.5	1.5	9	5	12	2
2718	15	10	40	2	2	1.5	9	7	12	2
2719	25	15	45	1.5	4.5	1	9	5	10	2
2720	25	20	45	1.5	3	1	12	7	15	2
2721	25	20	40	2	2	1.5	9	7	12	2
2722	15	10	40	1.5	3	1.5	9	5	15	2
2723	15	15	25	2	4.5	1	9	5	12	2
2724	25	20	45	2	4.5	1	9	12	10	1
2725	15	20	45	2	3	1.5	9	12	12	1
2726	30	15	40	1.5	3	0.5	9	5	10	2
2727	25	15	40	2	3	1.5	12	7	10	2
2728	30	20	45	2	4.5	1.5	9	7	10	1
2729	25	15	40	2	4.5	1	9	12	12	1
2730	15	15	40	2	2	1	9	5	10	2
2731	30	15	45	1.5	3	1	9	7	10	2
2732	25	15	40	2	3	1	7	7	15	1
2733	15	10	25	1.5	4.5	0.5	12	12	15	1
2734	15	15	25	2	2	0.5	9	5	15	2
2735	15	20	45	2	2	1.5	7	7	10	2
2736	25	20	45	2.5	4.5	0.5	7	12	10	1
2737	25	10	40	2	3	1.5	9	7	12	2
2738	15	15	25	2	3	1.5	12	7	12	2
2739	15	10	40	2	3	1.5	9	5	12	2
2740	25	15	45	2.5	4.5	1.5	9	7	15	2
2741	15	20	45	1.5	2	1.5	9	7	12	2
2742	25	15	45	2.5	2	1	12	7	12	2
2743	30	20	45	2.5	3	1	12	7	15	2
2744	25	15	45	2	3	0.5	7	12	12	1
2745	15	20	40	1.5	4.5	1.5	9	7	15	1
2746	25	15	25	2	2	1	9	5	15	2
2747	30	15	25	1.5	2	1	9	12	15	1
2748	25	15	40	2	3	0.5	12	5	15	2
2749	15	15	40	1.5	4.5	1	9	12	12	1
2750	25	10	45	2.5	2	0.5	9	12	12	1
2751	15	10	25	1.5	3	0.5	7	7	12	2
2752	25	10	45	2.5	4.5	1.5	12	12	12	1
2753	30	15	40	1.5	4.5	1	12	7	12	2
2754	15	15	40	2	2	1	7	12	12	1
2755	25	15	40	2	4.5	0.5	12	7	15	2
2756	25	20	45	2	2	1	12	7	15	2
2757	30	15	40	2	4.5	1	9	7	12	2
2758	15	15	40	1.5	3	0.5	9	5	15	2
2759	15	20	45	2	3	1.5	12	7	15	2
2760	25	15	45	2	2	1	9	7	15	2
2761	25	10	45	2.5	3	1.5	9	12	15	1
2762	25	15	25	2	2	1.5	9	12	10	1
2763	25	10	45	2	4.5	0.5	7	5	15	2
2764	25	15	45	2	2	1	9	7	12	2
