ID	Gender	Age	Bus_travel_time	Metro_travel_time	Car_travel_time	Bus_travel_cost	Metro_travel_cost	Car_travel_cost	Bus_headway_time	Metro_headway_time	Choice	Attitude1	Attitude2	Attitude3
174	0	25	30	20	18	2	3	10	7	5	2	3	3	4
174	0	25	30	30	18	2	2.5	10	12	8	3	3	3	4
174	0	25	25	30	18	2	3	12	12	8	1	3	3	4
174	0	25	35	20	18	2	2	12	12	7	2	3	3	4
174	0	25	25	30	18	1.5	3	10	12	8	2	3	3	4
174	0	25	30	40	22	2	3	12	7	5	2	3	3	4
174	0	25	30	30	22	2	2.5	10	7	7	2	3	3	4
175	1	34	30	40	12	1.5	3	10	9	8	3	4	5	3
175	1	34	35	20	18	1.5	3	12	7	7	1	4	5	3
175	1	34	30	30	18	2	2.5	10	7	7	3	4	5	3
175	1	34	30	40	18	2	2	10	9	7	2	4	5	3
175	1	34	35	30	22	2	2.5	10	12	8	2	4	5	3
175	1	34	35	30	18	1.5	2	9	7	7	2	4	5	3
175	1	34	30	30	12	2.5	2.5	9	12	7	3	4	5	3
175	1	34	30	30	18	2	2	12	9	7	2	4	5	3
175	1	34	30	40	18	1.5	2.5	10	12	5	2	4	5	3
175	1	34	25	40	18	1.5	2.5	9	12	7	3	4	5	3
176	0	40	30	40	12	2	2.5	12	9	5	3	3	2	3
176	0	40	35	20	18	2	2	10	9	7	2	3	2	3
176	0	40	25	20	18	2.5	2.5	10	7	8	2	3	2	3
176	0	40	35	40	18	2.5	3	10	12	7	2	3	2	3
176	0	40	25	30	18	2	2.5	10	9	7	3	3	2	3
176	0	40	30	30	22	2.5	2.5	9	9	7	3	3	2	3
176	0	40	35	20	22	2.5	2	12	9	7	2	3	2	3
176	0	40	25	20	12	2.5	2.5	10	7	5	2	3	2	3
176	0	40	35	20	22	1.5	2	10	9	7	3	3	2	3
176	0	40	30	20	18	2.5	2.5	9	9	7	1	3	2	3
177	1	33	30	30	22	2.5	2	10	12	7	2	2	3	5
177	1	33	30	30	18	2	2.5	10	9	7	2	2	3	5
177	1	33	30	30	12	2	3	10	7	7	1	2	3	5
177	1	33	30	30	18	2.5	2	12	9	7	2	2	3	5
177	1	33	35	30	18	2	2.5	10	9	5	3	2	3	5
177	1	33	35	20	22	1.5	3	12	9	7	1	2	3	5
177	1	33	30	20	18	2.5	2	9	9	7	3	2	3	5
177	1	33	30	30	18	1.5	2	10	9	5	2	2	3	5
177	1	33	35	40	18	2	2	10	9	7	2	2	3	5
177	1	33	35	30	12	2.5	3	10	9	7	3	2	3	5
178	0	43	30	30	22	2	2.5	9	9	5	3	5	4	1
178	0	43	35	30	18	2	2	9	9	8	1	5	4	1
178	0	43	30	30	12	1.5	2	12	7	5	2	5	4	1
178	0	43	30	30	12	1.5	3	12	9	8	2	5	4	1
178	0	43	30	30	12	2	3	10	7	5	3	5	4	1
178	0	43	35	20	18	2	2.5	10	7	7	2	5	4	1
178	0	43	30	30	18	2	2.5	9	7	8	3	5	4	1
178	0	43	35	20	12	1.5	2.5	9	9	7	2	5	4	1
178	0	43	25	20	12	2	3	10	7	8	3	5	4	1
178	0	43	30	40	12	2	2.5	12	7	7	1	5	4	1
179	0	26	35	30	18	2	2.5	12	9	7	1	3	5	3
179	0	26	35	40	18	2.5	2.5	9	9	7	3	3	5	3
179	0	26	25	30	18	2	3	10	9	5	3	3	5	3
179	0	26	30	30	18	2	3	10	7	7	1	3	5	3
179	0	26	30	20	18	2	2.5	9	9	7	3	3	5	3
179	0	26	35	30	18	2	3	10	7	7	2	3	5	3
179	0	26	25	30	22	1.5	2	10	7	8	2	3	5	3
179	0	26	25	30	22	1.5	3	10	9	7	2	3	5	3
179	0	26	25	30	12	2	2.5	10	9	5	2	3	5	3
179	0	26	30	20	18	2.5	2.5	10	7	8	1	3	5	3
180	0	53	30	40	22	1.5	2.5	9	9	7	3	5	4	5
180	0	53	30	30	18	2	2	10	9	7	1	5	4	5
180	0	53	25	30	18	1.5	3	10	9	7	3	5	4	5
180	0	53	30	30	12	2	2	10	9	7	2	5	4	5
180	0	53	30	40	22	1.5	2.5	12	12	5	3	5	4	5
180	0	53	30	30	18	2	2.5	9	7	5	1	5	4	5
180	0	53	30	30	12	2	2.5	10	9	5	3	5	4	5
180	0	53	25	40	12	2	2.5	9	9	8	3	5	4	5
180	0	53	35	40	18	2	2.5	10	9	5	2	5	4	5
180	0	53	30	40	12	2	2	10	12	8	3	5	4	5
181	1	24	30	20	18	2.5	2.5	12	9	5	2	3	3	3
181	1	24	35	30	18	2	2	10	9	7	1	3	3	3
181	1	24	25	30	18	2	3	9	12	8	3	3	3	3
181	1	24	25	20	12	1.5	2.5	12	9	8	2	3	3	3
181	1	24	30	30	12	2.5	2	9	9	8	3	3	3	3
181	1	24	30	30	12	1.5	3	10	12	8	3	3	3	3
181	1	24	30	20	12	2.5	3	9	9	7	3	3	3	3
181	1	24	30	30	12	2.5	2.5	10	9	7	1	3	3	3
181	1	24	35	20	12	2	2.5	9	12	8	2	3	3	3
181	1	24	30	20	12	2	2.5	10	12	8	3	3	3	3
182	0	35	35	30	12	2.5	2	10	9	7	3	4	4	4
182	0	35	30	20	12	2.5	3	10	12	5	2	4	4	4
182	0	35	35	40	22	1.5	2	10	9	7	2	4	4	4
182	0	35	30	40	18	1.5	3	10	9	7	2	4	4	4
182	0	35	30	40	18	2	3	9	9	8	3	4	4	4
182	0	35	30	30	22	2.5	2.5	9	12	7	2	4	4	4
182	0	35	25	40	22	2	2	9	9	7	2	4	4	4
182	0	35	30	20	22	2.5	3	10	9	5	2	4	4	4
182	0	35	25	30	12	1.5	2.5	9	9	7	3	4	4	4
182	0	35	25	40	12	2	2.5	10	12	7	3	4	4	4
183	1	25	25	30	18	2.5	2.5	10	12	8	3	4	5	3
183	1	25	30	20	22	1.5	2	9	12	7	2	4	5	3
183	1	25	30	30	18	2	2	10	12	5	2	4	5	3
183	1	25	35	40	18	2.5	2.5	12	9	5	2	4	5	3
183	1	25	25	20	22	2	2.5	10	12	5	2	4	5	3
183	1	25	25	30	22	2.5	2.5	9	9	7	1	4	5	3
183	1	25	25	30	12	2	2.5	10	7	5	2	4	5	3
183	1	25	35	30	12	2.5	3	10	9	7	2	4	5	3
183	1	25	30	30	18	1.5	2.5	10	12	8	2	4	5	3
183	1	25	30	30	18	2	2.5	10	12	8	3	4	5	3
184	0	38	30	40	22	1.5	2	9	12	7	3	3	3	3
184	0	38	25	40	12	2.5	2.5	9	7	7	1	3	3	3
184	0	38	25	30	22	1.5	2	10	9	8	2	3	3	3
184	0	38	30	40	12	1.5	2	9	7	7	2	3	3	3
184	0	38	35	30	18	1.5	3	9	9	7	3	3	3	3
184	0	38	30	40	18	1.5	3	12	7	5	2	3	3	3
184	0	38	25	30	22	2	2.5	12	12	7	2	3	3	3
184	0	38	35	30	18	1.5	3	10	12	5	2	3	3	3
184	0	38	30	30	12	2	2.5	9	9	8	3	3	3	3
184	0	38	30	30	18	1.5	3	10	7	5	1	3	3	3
185	1	43	30	40	12	2	2.5	10	12	8	3	4	4	3
185	1	43	25	30	22	2	2	12	12	7	2	4	4	3
185	1	43	35	40	12	1.5	2.5	9	7	5	3	4	4	3
185	1	43	30	20	18	2.5	2.5	10	12	7	2	4	4	3
185	1	43	35	40	22	2	2.5	10	7	8	3	4	4	3
185	1	43	30	20	12	2	2	10	7	7	2	4	4	3
185	1	43	25	30	22	1.5	3	10	9	5	3	4	4	3
185	1	43	30	20	18	1.5	2.5	12	9	5	2	4	4	3
185	1	43	35	20	18	1.5	3	10	7	7	2	4	4	3
185	1	43	35	20	18	1.5	2	9	7	8	1	4	4	3
186	0	20	30	30	18	2.5	2.5	12	7	7	3	4	3	4
186	0	20	30	30	12	1.5	2.5	10	7	5	1	4	3	4
186	0	20	35	30	18	2	2.5	9	7	7	1	4	3	4
186	0	20	30	40	18	1.5	3	10	12	7	2	4	3	4
186	0	20	30	40	22	2	2	12	9	7	3	4	3	4
186	0	20	25	20	22	2	2	10	7	5	1	4	3	4
186	0	20	30	30	12	2	2	9	9	7	3	4	3	4
186	0	20	30	40	12	2	2.5	10	12	8	2	4	3	4
186	0	20	30	40	18	2	2.5	9	9	7	3	4	3	4
186	0	20	30	20	22	1.5	2	12	9	8	1	4	3	4
187	0	34	30	40	18	1.5	2.5	9	12	7	3	3	5	4
187	0	34	25	20	18	2.5	2.5	9	9	5	1	3	5	4
187	0	34	30	30	18	1.5	2.5	9	9	8	3	3	5	4
187	0	34	35	30	22	2.5	2.5	10	12	7	2	3	5	4
187	0	34	30	20	22	2	3	10	7	7	2	3	5	4
187	0	34	30	40	18	2	2.5	10	9	7	3	3	5	4
187	0	34	25	40	22	1.5	2.5	10	12	7	3	3	5	4
187	0	34	25	30	18	2	3	10	7	7	1	3	5	4
187	0	34	35	30	18	1.5	2.5	9	12	7	2	3	5	4
187	0	34	30	30	22	1.5	2.5	10	9	5	2	3	5	4
188	0	63	30	30	18	1.5	2	10	9	7	3	4	4	4
188	0	63	25	20	18	2	2.5	10	12	7	2	4	4	4
188	0	63	30	20	22	2	2	9	9	5	2	4	4	4
188	0	63	30	30	18	1.5	2.5	9	7	5	2	4	4	4
188	0	63	25	40	12	2	2.5	12	9	5	3	4	4	4
188	0	63	30	30	22	2	2	10	9	8	3	4	4	4
188	0	63	35	30	18	2	2	10	9	7	3	4	4	4
188	0	63	25	30	18	2	2	12	9	5	2	4	4	4
188	0	63	25	40	18	2	2.5	10	9	7	3	4	4	4
188	0	63	30	30	22	1.5	2.5	9	9	7	1	4	4	4
189	0	41	25	20	22	1.5	2.5	10	9	7	3	4	5	3
189	0	41	30	30	18	1.5	2	10	9	8	3	4	5	3
189	0	41	25	30	18	1.5	2.5	9	12	7	3	4	5	3
189	0	41	35	20	18	1.5	2.5	10	9	7	2	4	5	3
189	0	41	30	30	18	1.5	2.5	9	7	7	3	4	5	3
189	0	41	35	30	12	1.5	2.5	10	9	7	3	4	5	3
189	0	41	25	20	22	2	2.5	10	9	7	3	4	5	3
189	0	41	35	30	18	2.5	3	10	9	7	1	4	5	3
189	0	41	30	30	12	2	3	9	7	7	1	4	5	3
189	0	41	25	30	22	2	2.5	10	9	5	3	4	5	3
190	0	42	30	40	12	2	2	10	7	8	3	3	4	4
190	0	42	30	20	22	2	2.5	10	9	7	2	3	4	4
190	0	42	35	30	22	2	3	9	7	7	3	3	4	4
190	0	42	25	30	12	1.5	2.5	9	12	7	2	3	4	4
190	0	42	30	30	12	2	2.5	9	12	5	3	3	4	4
190	0	42	25	30	18	2	2	12	7	7	1	3	4	4
190	0	42	30	40	18	2.5	2	12	7	5	2	3	4	4
190	0	42	25	30	18	2.5	3	10	7	7	1	3	4	4
190	0	42	35	20	12	2.5	2.5	12	7	5	2	3	4	4
190	0	42	30	20	22	2	2.5	12	9	5	1	3	4	4
191	1	22	30	30	18	1.5	3	10	9	8	1	4	5	3
191	1	22	25	30	18	1.5	3	10	9	7	2	4	5	3
191	1	22	25	20	22	2	2.5	12	9	5	2	4	5	3
191	1	22	35	40	18	2	2.5	10	9	5	1	4	5	3
191	1	22	30	20	18	2.5	2	12	9	8	2	4	5	3
191	1	22	25	40	18	2.5	2	10	9	8	1	4	5	3
191	1	22	30	40	18	2.5	2.5	9	9	8	2	4	5	3
191	1	22	30	30	18	2.5	3	10	9	7	2	4	5	3
191	1	22	35	20	18	2	2	10	12	8	2	4	5	3
191	1	22	35	30	18	2.5	2.5	10	7	8	1	4	5	3
192	0	54	30	30	12	1.5	3	12	9	7	3	4	2	3
192	0	54	25	20	22	2	2.5	12	9	8	1	4	2	3
192	0	54	30	40	18	2	3	10	9	7	3	4	2	3
192	0	54	25	30	18	2	2.5	9	9	7	2	4	2	3
192	0	54	30	20	18	2.5	3	12	9	8	3	4	2	3
192	0	54	35	30	22	2	2.5	10	12	8	1	4	2	3
192	0	54	35	30	12	2.5	2.5	10	7	7	3	4	2	3
192	0	54	25	30	12	2	2.5	12	9	7	2	4	2	3
192	0	54	25	30	18	2	2.5	12	7	5	3	4	2	3
192	0	54	30	40	12	1.5	2	12	12	7	1	4	2	3
193	0	62	25	20	12	2	3	9	9	8	3	5	5	3
193	0	62	35	40	12	2	2	12	7	8	1	5	5	3
193	0	62	25	30	18	2	2.5	10	9	5	3	5	5	3
193	0	62	30	30	22	1.5	2	10	12	5	2	5	5	3
193	0	62	25	30	18	1.5	2.5	10	9	8	3	5	5	3
193	0	62	30	40	18	1.5	2.5	10	7	5	3	5	5	3
193	0	62	30	30	12	2.5	2.5	9	12	5	3	5	5	3
193	0	62	35	20	12	2	2	10	9	7	2	5	5	3
193	0	62	25	40	18	2	2	10	7	8	3	5	5	3
193	0	62	30	30	22	1.5	2	9	7	5	3	5	5	3
194	1	41	30	40	18	1.5	2	10	9	8	3	1	3	3
194	1	41	25	20	12	2	2.5	10	7	7	2	1	3	3
194	1	41	25	30	18	2	2	12	9	8	2	1	3	3
194	1	41	25	30	22	2	2.5	10	7	7	1	1	3	3
194	1	41	30	30	22	1.5	2.5	10	9	8	3	1	3	3
194	1	41	30	30	22	2	2	9	12	7	2	1	3	3
194	1	41	30	40	18	2	2.5	10	9	5	2	1	3	3
194	1	41	25	30	22	2	2.5	9	9	5	2	1	3	3
194	1	41	30	40	18	2.5	3	12	9	7	2	1	3	3
194	1	41	30	40	12	2	3	10	12	7	1	1	3	3
195	0	48	35	30	18	1.5	2.5	10	9	7	3	4	5	4
195	0	48	35	30	18	2	2	12	9	7	2	4	5	4
195	0	48	30	30	18	1.5	3	10	9	7	2	4	5	4
195	0	48	30	30	18	2	3	12	7	8	2	4	5	4
195	0	48	30	40	12	2	2.5	9	9	8	3	4	5	4
195	0	48	35	40	22	2	2.5	12	7	8	1	4	5	4
195	0	48	30	30	18	1.5	2.5	12	7	5	2	4	5	4
195	0	48	25	30	18	1.5	2.5	10	9	5	2	4	5	4
195	0	48	30	30	18	2	2.5	12	9	5	2	4	5	4
195	0	48	25	20	18	2.5	3	12	12	7	3	4	5	4
196	0	43	35	20	18	2	2	10	9	7	3	4	3	3
196	0	43	25	30	18	2.5	3	12	9	7	1	4	3	3
196	0	43	35	20	18	2	3	9	9	7	3	4	3	3
196	0	43	30	30	18	2	3	12	9	7	2	4	3	3
196	0	43	30	40	22	2	2.5	12	7	7	1	4	3	3
196	0	43	35	20	18	2	2	12	9	5	2	4	3	3
196	0	43	35	40	18	2.5	2.5	9	7	7	3	4	3	3
196	0	43	25	30	22	2	2.5	9	9	7	2	4	3	3
196	0	43	35	20	12	2	3	10	9	7	3	4	3	3
196	0	43	30	40	18	2	2.5	10	12	7	3	4	3	3
197	0	38	30	40	18	2	2.5	10	9	5	2	4	5	3
197	0	38	25	30	18	2.5	2.5	10	9	7	2	4	5	3
197	0	38	35	40	22	2	3	9	12	5	3	4	5	3
197	0	38	35	30	18	2	3	9	9	8	2	4	5	3
197	0	38	25	30	12	2	2.5	9	9	8	3	4	5	3
197	0	38	30	20	22	2	2.5	9	7	7	3	4	5	3
197	0	38	25	40	18	2	2.5	9	9	7	3	4	5	3
197	0	38	35	30	18	2.5	2.5	10	7	7	2	4	5	3
197	0	38	35	30	12	2	2.5	10	7	7	2	4	5	3
197	0	38	30	30	18	2	2	10	9	5	1	4	5	3
198	1	51	35	30	12	2	2	9	7	7	3	5	4	4
198	1	51	30	30	18	2.5	3	10	9	8	2	5	4	4
198	1	51	35	20	22	2	2	9	9	5	2	5	4	4
198	1	51	30	20	12	2	2	12	9	7	2	5	4	4
198	1	51	25	30	18	2	2.5	12	7	8	3	5	4	4
198	1	51	35	30	22	2	2.5	10	7	7	1	5	4	4
198	1	51	30	30	22	2	2.5	10	12	8	3	5	4	4
198	1	51	30	30	12	2.5	2.5	9	12	5	2	5	4	4
198	1	51	30	30	18	2.5	2	9	7	5	2	5	4	4
198	1	51	35	40	12	2	2	10	9	8	3	5	4	4
199	0	55	35	30	22	2	3	10	12	5	3	4	5	4
199	0	55	35	40	22	2.5	3	10	9	5	3	4	5	4
199	0	55	35	30	18	2	3	9	12	7	3	4	5	4
199	0	55	35	40	18	2.5	2.5	10	7	7	1	4	5	4
199	0	55	30	30	22	2	3	10	7	7	3	4	5	4
199	0	55	30	30	18	2	2.5	10	9	8	3	4	5	4
199	0	55	25	30	18	2	3	10	9	7	3	4	5	4
199	0	55	25	20	18	1.5	2.5	9	9	8	1	4	5	4
199	0	55	30	30	18	2	2.5	9	9	5	2	4	5	4
199	0	55	25	20	22	2	2	10	12	8	3	4	5	4
200	0	41	30	40	12	2	2.5	10	7	5	3	5	2	3
200	0	41	35	30	12	2	2.5	10	7	5	2	5	2	3
200	0	41	35	30	18	1.5	2.5	10	12	7	2	5	2	3
200	0	41	25	40	18	2	2.5	12	12	8	2	5	2	3
200	0	41	30	30	12	1.5	2.5	10	9	5	3	5	2	3
200	0	41	30	30	12	2	2.5	9	7	7	2	5	2	3
200	0	41	30	30	18	1.5	2.5	12	12	5	2	5	2	3
200	0	41	25	40	12	2	3	12	9	5	2	5	2	3
200	0	41	30	40	18	2	2.5	10	7	7	2	5	2	3
200	0	41	35	30	22	2.5	2.5	10	12	8	3	5	2	3
201	1	45	25	20	12	2.5	2.5	10	12	7	3	4	4	3
201	1	45	25	40	18	1.5	2.5	12	12	5	2	4	4	3
201	1	45	30	30	18	2	3	10	9	7	3	4	4	3
201	1	45	30	40	12	2	3	12	9	8	2	4	4	3
201	1	45	30	40	18	2	2	10	12	7	3	4	4	3
201	1	45	30	30	12	2.5	2.5	10	9	5	1	4	4	3
201	1	45	30	20	18	1.5	2.5	10	9	8	3	4	4	3
201	1	45	30	20	18	2	2.5	10	12	7	2	4	4	3
201	1	45	30	30	22	2	3	9	9	7	2	4	4	3
201	1	45	35	30	12	1.5	3	10	9	8	3	4	4	3
202	0	47	35	30	22	2	2	9	7	7	3	4	4	3
202	0	47	30	30	22	2	2.5	10	7	7	1	4	4	3
202	0	47	25	20	12	1.5	2.5	10	12	5	2	4	4	3
202	0	47	25	20	12	2.5	2	10	12	7	2	4	4	3
202	0	47	25	40	18	1.5	2.5	9	9	7	3	4	4	3
202	0	47	25	30	18	2.5	2	10	7	5	2	4	4	3
202	0	47	30	40	12	2	2.5	9	9	7	3	4	4	3
202	0	47	35	30	18	2.5	2.5	10	12	8	2	4	4	3
202	0	47	30	30	22	2.5	3	10	7	5	2	4	4	3
202	0	47	30	30	22	2	3	10	12	7	3	4	4	3
203	1	51	25	40	12	1.5	2.5	9	9	5	3	5	5	3
203	1	51	30	20	22	1.5	3	10	9	7	2	5	5	3
203	1	51	30	40	22	2.5	3	10	7	7	3	5	5	3
203	1	51	25	30	18	2	3	12	9	7	1	5	5	3
203	1	51	30	40	18	2	2.5	9	9	7	3	5	5	3
203	1	51	35	40	12	1.5	3	9	7	7	3	5	5	3
203	1	51	30	30	18	2.5	2.5	9	9	7	3	5	5	3
203	1	51	30	20	18	1.5	2.5	10	12	7	2	5	5	3
203	1	51	25	20	18	1.5	2	12	9	7	2	5	5	3
203	1	51	25	40	18	2	2	12	12	5	2	5	5	3
204	0	40	25	30	18	2	2.5	10	12	8	3	3	3	4
204	0	40	30	30	22	2.5	2.5	10	7	7	1	3	3	4
204	0	40	35	30	12	2.5	3	9	7	7	3	3	3	4
204	0	40	30	20	18	1.5	2.5	12	12	7	2	3	3	4
204	0	40	30	30	18	2.5	2	12	12	8	3	3	3	4
204	0	40	35	40	12	2	3	12	9	7	1	3	3	4
204	0	40	25	40	22	2.5	2	9	12	7	3	3	3	4
204	0	40	25	40	22	2	2.5	12	12	7	2	3	3	4
204	0	40	25	40	18	1.5	2.5	12	9	8	3	3	3	4
204	0	40	35	30	22	2	2	10	9	8	3	3	3	4
205	0	25	35	30	18	2	3	12	9	5	2	4	4	4
205	0	25	35	40	18	1.5	3	10	9	7	1	4	4	4
205	0	25	35	30	22	2	2.5	10	9	5	2	4	4	4
205	0	25	35	20	18	2.5	3	10	12	8	2	4	4	4
205	0	25	25	20	12	2	2	9	9	5	3	4	4	4
205	0	25	35	30	18	1.5	2.5	9	9	5	3	4	4	4
205	0	25	30	30	22	2	2	12	12	7	3	4	4	4
205	0	25	30	30	12	2.5	2	9	7	8	1	4	4	4
205	0	25	30	30	18	1.5	2	12	12	7	2	4	4	4
205	0	25	35	30	18	1.5	3	12	7	8	1	4	4	4
206	1	59	25	20	22	2	3	9	12	7	3	5	4	4
206	1	59	30	30	12	1.5	2.5	10	9	7	2	5	4	4
206	1	59	25	40	18	2.5	2.5	9	7	8	3	5	4	4
206	1	59	30	20	22	2	2.5	9	9	7	2	5	4	4
206	1	59	30	20	18	2.5	3	12	9	7	3	5	4	4
206	1	59	30	20	22	2	2.5	10	9	5	2	5	4	4
206	1	59	30	30	18	2.5	3	12	12	5	2	5	4	4
206	1	59	25	30	18	2	2.5	10	12	8	2	5	4	4
206	1	59	30	30	22	2	2	9	12	7	2	5	4	4
206	1	59	30	20	18	2.5	2.5	10	9	8	1	5	4	4
207	1	27	30	40	22	2	2.5	9	9	7	3	1	5	3
207	1	27	25	40	22	2	3	10	12	8	2	1	5	3
207	1	27	35	30	18	2	2.5	9	9	5	3	1	5	3
207	1	27	35	40	22	2	3	10	9	7	2	1	5	3
207	1	27	35	30	12	2.5	2.5	12	7	7	1	1	5	3
207	1	27	35	30	18	2	2.5	10	9	5	1	1	5	3
207	1	27	35	40	18	1.5	2.5	12	9	7	2	1	5	3
207	1	27	35	30	12	2	2	10	7	8	1	1	5	3
207	1	27	25	30	22	2	2.5	9	7	7	2	1	5	3
207	1	27	30	30	18	2	3	12	7	5	2	1	5	3
208	0	18	35	30	18	2.5	3	10	12	7	3	4	1	1
208	0	18	35	30	22	2.5	3	12	7	7	1	4	1	1
208	0	18	25	20	18	2.5	2.5	10	7	7	2	4	1	1
208	0	18	25	40	18	2	2	10	7	7	2	4	1	1
208	0	18	25	30	18	2.5	3	12	7	8	1	4	1	1
208	0	18	30	30	12	2	2.5	12	12	8	2	4	1	1
208	0	18	30	40	18	1.5	2.5	10	9	7	3	4	1	1
208	0	18	25	30	18	1.5	2.5	10	9	7	1	4	1	1
208	0	18	30	30	18	2.5	2.5	9	7	5	3	4	1	1
208	0	18	35	30	22	2	2	10	9	7	1	4	1	1
209	0	37	30	20	18	2	2.5	12	9	7	2	4	4	3
209	0	37	35	30	18	2	2.5	9	7	7	3	4	4	3
209	0	37	25	40	22	2	2	9	7	5	3	4	4	3
209	0	37	30	30	18	1.5	3	10	9	5	2	4	4	3
209	0	37	30	20	12	2	2.5	10	7	7	3	4	4	3
209	0	37	30	20	22	2.5	3	10	9	5	2	4	4	3
209	0	37	30	30	18	2.5	2.5	12	9	7	3	4	4	3
209	0	37	30	30	18	2	3	9	9	8	2	4	4	3
209	0	37	35	30	12	2	2.5	10	7	8	2	4	4	3
209	0	37	35	30	12	1.5	2	10	12	5	3	4	4	3
210	0	54	30	20	18	2.5	2.5	10	12	8	3	4	4	2
210	0	54	25	40	22	2.5	2.5	10	9	7	2	4	4	2
210	0	54	35	40	12	2	2	12	7	8	2	4	4	2
210	0	54	35	30	18	2	2.5	12	9	7	2	4	4	2
210	0	54	35	40	18	1.5	2.5	9	9	5	3	4	4	2
210	0	54	25	40	18	2	2.5	9	7	8	1	4	4	2
210	0	54	35	20	18	2	2	10	9	7	2	4	4	2
210	0	54	30	30	18	2	2.5	9	9	7	2	4	4	2
210	0	54	30	30	12	1.5	2.5	9	9	8	3	4	4	2
210	0	54	25	30	22	2	3	12	12	8	3	4	4	2
211	1	35	30	40	12	1.5	2.5	12	9	8	1	3	5	5
211	1	35	25	20	12	2.5	2.5	9	9	7	2	3	5	5
211	1	35	35	20	12	2	2.5	10	12	7	3	3	5	5
211	1	35	35	20	12	2	2.5	10	9	5	2	3	5	5
211	1	35	35	30	22	1.5	2	10	9	7	1	3	5	5
211	1	35	35	30	18	2.5	3	10	7	8	3	3	5	5
211	1	35	30	30	18	2	2.5	12	9	5	2	3	5	5
211	1	35	30	30	18	2	2	10	7	8	1	3	5	5
211	1	35	30	30	18	2.5	3	9	7	5	2	3	5	5
211	1	35	30	40	22	2	2	9	9	8	3	3	5	5
212	1	38	30	40	18	2	2	10	12	8	3	1	3	4
212	1	38	30	40	18	1.5	2.5	10	9	7	1	1	3	4
212	1	38	30	20	22	2	2.5	12	7	8	2	1	3	4
212	1	38	30	30	18	2	3	9	12	7	2	1	3	4
212	1	38	30	20	12	2.5	2	10	7	5	3	1	3	4
212	1	38	30	40	22	2	2.5	9	7	5	1	1	3	4
212	1	38	30	30	22	2	2	10	9	7	2	1	3	4
212	1	38	30	40	12	2	2.5	12	9	7	2	1	3	4
212	1	38	30	20	22	2.5	3	10	12	5	2	1	3	4
212	1	38	35	20	12	2	2.5	9	9	5	1	1	3	4
213	0	21	25	30	12	1.5	2.5	12	12	8	2	3	4	3
213	0	21	35	40	18	2	2	10	9	7	2	3	4	3
213	0	21	25	20	18	2	2.5	10	7	5	2	3	4	3
213	0	21	30	30	12	1.5	2	9	9	8	2	3	4	3
213	0	21	30	20	18	2	2.5	10	12	5	3	3	4	3
213	0	21	30	30	18	2	3	10	9	7	1	3	4	3
213	0	21	30	40	18	1.5	3	12	12	5	3	3	4	3
213	0	21	30	40	18	2	2	10	9	5	1	3	4	3
213	0	21	30	30	18	2	2.5	10	7	5	2	3	4	3
213	0	21	35	30	22	2	3	10	7	7	1	3	4	3
214	0	60	30	30	18	2.5	2	10	9	7	3	5	5	4
214	0	60	30	40	22	2	2.5	10	7	7	1	5	5	4
214	0	60	30	20	18	1.5	2	10	12	7	3	5	5	4
214	0	60	30	40	12	2.5	3	9	7	5	3	5	5	4
214	0	60	35	40	12	2	2	10	9	7	3	5	5	4
214	0	60	35	30	18	2.5	2	12	12	8	2	5	5	4
214	0	60	30	40	12	2	2	10	9	7	3	5	5	4
214	0	60	35	20	22	2	2	9	9	8	2	5	5	4
214	0	60	30	20	18	2.5	2.5	9	9	7	3	5	5	4
214	0	60	35	30	22	2	2.5	10	7	7	3	5	5	4
215	0	19	30	20	18	2	2.5	10	9	8	1	3	5	5
215	0	19	30	20	18	2	2	10	9	8	2	3	5	5
215	0	19	25	30	12	2	2.5	10	7	5	3	3	5	5
215	0	19	30	20	22	2	2	9	12	7	2	3	5	5
215	0	19	35	40	22	2	2	12	12	5	2	3	5	5
215	0	19	25	20	12	2	2.5	12	9	8	1	3	5	5
215	0	19	30	30	22	2.5	3	10	7	5	2	3	5	5
215	0	19	30	30	18	2.5	3	12	7	7	2	3	5	5
215	0	19	35	40	18	2	3	9	12	8	2	3	5	5
215	0	19	30	40	22	2	3	10	9	5	1	3	5	5
216	0	38	30	40	18	2	2.5	10	9	7	3	2	3	5
216	0	38	30	40	18	2	3	10	12	8	2	2	3	5
216	0	38	35	30	22	2	2	10	12	7	2	2	3	5
216	0	38	30	30	12	2.5	2	12	7	5	2	2	3	5
216	0	38	25	30	18	2.5	2.5	12	7	7	3	2	3	5
216	0	38	30	20	22	1.5	2.5	12	12	5	2	2	3	5
216	0	38	30	30	18	1.5	2	10	9	8	3	2	3	5
216	0	38	25	20	18	2	3	12	9	7	2	2	3	5
216	0	38	30	30	12	2	3	12	12	7	3	2	3	5
216	0	38	30	40	18	1.5	2.5	12	12	8	2	2	3	5
217	0	54	25	30	18	1.5	2.5	12	12	8	3	4	5	4
217	0	54	25	30	12	2.5	3	12	9	7	2	4	5	4
217	0	54	30	40	22	2	2.5	12	9	8	3	4	5	4
217	0	54	35	40	18	2	2.5	12	7	8	2	4	5	4
217	0	54	30	30	18	2.5	2.5	9	9	8	3	4	5	4
217	0	54	30	30	22	2	2	10	9	5	2	4	5	4
217	0	54	25	30	18	2	2.5	9	12	7	3	4	5	4
217	0	54	30	30	18	2.5	3	12	9	8	1	4	5	4
